DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança durante o período de interrupção do serviço;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Não cumprimento de agendamento de reparo;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;Outros;Pedido de Informação;Serviços da Anatel;Atendimento;Outros;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;Outros;Sugestão;Serviços da Anatel;NÃO APLICÁVEL;Regulamentação;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano não contratado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Atendimento;Consumidor não consegue falar com atendente;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento indevido ou não solicitado;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de ligações não efetuadas pelo consumidor;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano não contratado;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Consumidor não obtém resposta da contestação;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Medição incorreta do consumo de internet (dados) ;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Bloqueio ou Suspensão e Desbloqueio;Não consegue desbloquear o serviço a pedido;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante o período de interrupção do serviço;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Medição incorreta do consumo de internet (dados) ;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AL;8
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Dificuldade de completamento de chamada;AL;5
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Documento de Cobrança, Contrato, Gravações;Não recebimento de gravação de atendimento;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não disponibilização de bônus promocionais;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AL;5
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Consumidor não consegue negociar a dívida;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança durante o período de interrupção do serviço;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Mudança de Endereço;Mudança de endereço não realizada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pré-Pago;Atendimento;Fornecimento de informações divergentes, incompletas ou omissas;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Condições contratuais alteradas sem prévio aviso;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviços adicionais não contratados;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Dados cadastrais e número da linha;Utilização indevida de dados cadastrais;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de valores que já foram pagos;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de Internet (dados) com valor incorreto;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Validade de crédito anterior não foi renovada com nova recarga;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Não fornecimento de serviço adicional;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Longa Distância/Interurbano;Cobrança indevida;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Não funcionamento de facilidade ou serviço adicional;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Queda de conexão de dados;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço indisponível no endereço do consumidor;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito que foi pago, mas não inserido;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Medição incorreta do consumo de internet (dados) ;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Dificuldade de completamento de chamada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;OI;Reclamação;Telefone Fixo;Atendimento;Problemas nas funcionalidades da área reservada do site da prestadora;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança em desacordo com o contratado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;SKY;Reclamação;TV por Assinatura;Cobrança;Consumidor não consegue contestar a cobrança;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;SKY;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Sem imagem ou sem sinal;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Não funcionamento de facilidade ou serviço adicional;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reencaminhada;Outros;Pedido de Informação;Serviços da Anatel;NÃO APLICÁVEL;Regulamentação;AL;1
2019-01-21;2018;1;Atendimento Pessoal ;Nova;NET;Reclamação;TV por Assinatura;Cobrança;Cobrança após cancelamento;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Serviço não foi desbloqueado após pagamento;AL;2
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante contestação;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Documento de Cobrança, Contrato, Gravações;Desmembramento não solicitado de conta;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue aderir à promoção;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Promoção alterada indevidamente;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Portabilidade;Cancelamento do pedido de portabilidade não atendida;AL;2
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de Internet (dados) com valor incorreto;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de internet (dados) não contratada ou utilizada;AL;2
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano contratado e não disponibilizado;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação indevida ou não solicitada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de internet (dados) não contratada ou utilizada;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviço, produto ou plano não contratado;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de valores ou taxas não informadas anteriormente;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito que foi pago, mas não inserido;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Medição incorreta do consumo de internet (dados) ;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue aderir à promoção;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não disponibilização de bônus promocionais;AL;3
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Promoção alterada indevidamente;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Problema no funcionamento do serviço após portabilidade;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Ressarcimento;Não devolução de valores devidos por interrupção do serviço;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Atendimento;Longo tempo de espera para atendimento presencial;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviços adicionais não contratados;AL;2
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não consegue falar com atendente;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Não foi informado que a validade dos créditos estava por acabar;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Dados cadastrais e número da linha;Utilização indevida de dados cadastrais;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de internet (dados) não contratada ou utilizada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;OI;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Queda de chamada;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança de serviço, produto ou plano não contratado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão parcial indevido;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento indevido ou não solicitado;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reaberta;TIM;Reclamação;Celular Pré-Pago;Dados cadastrais e número da linha;Alteração do número da linha solicitada e não atendida;AL;1
2019-01-21;2018;1;Aplicativo Móvel    ;Reencaminhada;OI;Reclamação;Telefone Fixo;Instalação ou Ativação ou Habilitação;Instalação de Orelhão em área urbana não atendida;AL;1
2019-01-21;2018;1;Atendimento Pessoal ;Nova;OI;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;AL;1
2019-01-21;2018;1;Atendimento Pessoal ;Nova;OI;Reclamação;Telefone Fixo;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AL;1
2019-01-21;2018;1;Atendimento Pessoal ;Nova;OI;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AL;1
2019-01-21;2018;1;Atendimento Pessoal ;Nova;TIM;Reclamação;Celular Pós-Pago;Cobrança;Inclusão indevida no Serviço de Proteção ao Crédito;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão indevido;AL;4
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Inclusão indevida em promoção;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento de mensagens publicitárias não autorizadas no seu telefone fixo ou móvel;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;Celular Pré-Pago;Ressarcimento;Ressarcimento de valores não efetuado;AL;1
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AL;2
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;AL;3
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);AL;2
2019-01-21;2018;1;Call Center;Nova;CLARO;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Recebimento inoportuno de ligações de oferta;AL;1
2019-01-21;2018;1;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;AL;1
2019-01-21;2018;1;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Cobrança;Cobrança em desacordo com o contratado;AL;2
2019-01-21;2018;1;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Documento de Cobrança, Contrato, Gravações;Não recebimento de gravação de atendimento;AL;1
2019-01-21;2018;1;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;AL;1
2019-01-21;2018;1;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;AL;3
2019-01-21;2018;1;Call Center;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Persistência do problema após reparo;AL;1
