DataExtracao;Ano;Mes;CanalEntrada;Condicao;GrupoEconNorm;Tipo;Servico;Modalidade;Motivo;UF;QtdeSolic
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Banda Larga Fixa;Bloqueio ou Suspensão e Desbloqueio;Não consegue desbloquear o serviço a pedido;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Banda Larga Fixa;Cobrança;Prestadora liga ou envia mensagens indevidas de cobrança;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Banda Larga Fixa;Mudança de Endereço;Mudança de endereço recusada pela prestadora;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue aderir à promoção;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não consegue registrar reclamação na prestadora;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Indisponibilidade do canal de atendimento;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Crédito cobrado diferente do contratado;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Inclusão indevida em promoção;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;CLARO;Reclamação;TV por Assinatura;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;ND;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;Telefone Fixo;Qualidade e Funcionamento do Serviço ou Equipamento;Reparo não realizado;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;NET;Reclamação;TV por Assinatura;Ressarcimento;Ressarcimento de valores não efetuado;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Banda Larga Fixa;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não recebe protocolo no contato com atendimento;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Cobrança;Cobrança de serviço, produto ou plano não contratado;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;OI;Reclamação;Telefone Fixo;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Condições contratuais alteradas sem prévio aviso;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;ND;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;SKY;Reclamação;TV por Assinatura;Qualidade e Funcionamento do Serviço ou Equipamento;Sem imagem ou sem sinal;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pós-Pago;Ressarcimento;Ressarcimento de valores não efetuado;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Instalação ou Ativação ou Habilitação;Não reativação de linha ou serviço;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;TIM;Reclamação;Celular Pré-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue aderir à promoção;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Interrupção do serviço em um bairro, localidade, região geográfica;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;ND;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Atendimento;Longo tempo de espera para falar com o atendente no call center;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Medição incorreta do consumo de internet (dados) ;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Qualidade e Funcionamento do Serviço ou Equipamento;Não funcionamento de facilidade ou serviço adicional;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;ND;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;ND;3
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Ressarcimento;Não devolução em dobro dos valores cobrados indevidamente e pagos pelo consumidor;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Reaberta;SKY;Reclamação;TV por Assinatura;Cobrança;Cobrança em desacordo com o contratado;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante o período de interrupção do serviço;ND;1
2017-01-08;2016;1;Atendimento Pessoal ;Nova;Outros;Denúncia;Serviço de Comunicação Multimídia;Internet Via Rádio;Outorga;ND;2
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Rádio do Cidadão (PX);NÃO APLICÁVEL;Outorga;ND;4
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Radioamador (PY);NÃO APLICÁVEL;Certificação / Homologação;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Radioamador (PY);NÃO APLICÁVEL;Interferência;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Radiodifusão (Rádio e TV);Rádio FM;Outorga;ND;8
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Radiodifusão (Rádio e TV);Rádio FM;Outros;ND;4
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Serviço de Comunicação Multimídia;Banda larga - ADSL;Outorga;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Serviço de Comunicação Multimídia;Internet Via Rádio;Outorga;ND;5
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Móvel Pessoal;NÃO APLICÁVEL;Outorga;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Radiodifusão (Rádio e TV);Rádio FM;Outorga;ND;4
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Não funcionamento de facilidade ou serviço adicional;ND;2
2017-01-08;2016;1;Aplicativo Móvel    ;Nova;VIVO;Reclamação;Celular Pré-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Reaberta;NET;Reclamação;TV por Assinatura;Qualidade, Funcionamento e Reparo;Sem imagem ou sem sinal;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Reaberta;NEXTEL;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Banda Larga Fixa;Atendimento;Tratamento desrespeitoso do atendente;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;ND;1
2017-01-08;2016;1;Aplicativo Móvel    ;Reaberta;VIVO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;ND;1
2017-01-08;2016;1;Atendimento Pessoal ;Nova;Outros;Denúncia;Radiodifusão (Rádio e TV);Rádio FM;Outorga;ND;4
2017-01-08;2016;1;Atendimento Pessoal ;Reencaminhada;Outros;Reclamação;Serviços da Anatel;Atendimento;Outros;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Outros;NÃO APLICÁVEL;Interferência;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Radiodifusão (Rádio e TV);RTV (Retransmissão de TV);Outorga;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Serviço de Comunicação Multimídia;Banda larga - ADSL;Outros;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Serviço de Comunicação Multimídia;Banda larga - WiFi;Outorga;ND;1
2017-01-08;2016;1;Call Center;Nova;Outros;Denúncia;Serviço de Comunicação Multimídia;Internet Via Rádio;Interferência;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Outros;NÃO APLICÁVEL;Interferência;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Rádio do Cidadão (PX);NÃO APLICÁVEL;Interferência;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Rádio do Cidadão (PX);NÃO APLICÁVEL;Outorga;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Radioamador (PY);NÃO APLICÁVEL;Certificação / Homologação;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Radioamador (PY);NÃO APLICÁVEL;Interferência;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Radiodifusão (Rádio e TV);Rádio AM;Outorga;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Radiodifusão (Rádio e TV);Rádio FM;Outros;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Reclamação;Radiodifusão (Rádio e TV);Rádio FM;Outros;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Reclamação;Serviços da Anatel;Atendimento;Outros;ND;1
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Reclamação;Serviços da Anatel;Empresa não cadastrada;Outros;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;BLUE;Reclamação;TV por Assinatura;Cobrança;Cobrança de valores ou taxas não informadas anteriormente;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Atendimento;Consumidor não consegue falar com atendente;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cancelamento;Cancelamento sem intervenção de atendente não efetuado;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Cobrança após cancelamento;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);ND;3
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação indevida ou não solicitada;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Reparo não realizado no prazo;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Ausência de notificação prévia do consumidor sobre bloqueio ou suspensão;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Não consegue bloquear ou suspender o serviço no combo;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Não notificação prévia sobre cancelamento do serviço;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após portabilidade;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de Internet (dados) com valor incorreto;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de internet (dados) não contratada ou utilizada;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano não contratado;ND;6
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante o período de interrupção do serviço;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança indevida de multa por fidelização (multa rescisória);ND;2
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Serviço de Comunicação Multimídia;Banda larga - ADSL;Outorga;ND;5
2017-01-08;2016;1;Call Center;Reencaminhada;Outros;Denúncia;Serviço de Comunicação Multimídia;Internet Via Rádio;Outorga;ND;1
2017-01-08;2016;1;Correspondência     ;Reencaminhada;Outros;Denúncia;Radiodifusão (Rádio e TV);Rádio Comunitária;Outorga;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;ALGAR;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Lentidão ou velocidade reduzida de conexão;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;ALGAR;Reclamação;Telefone Fixo;Qualidade, Funcionamento e Reparo;Falha ou ruídos na chamada;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;ALGAR;Reclamação;TV por Assinatura;Cobrança;Cobrança após cancelamento;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de internet (dados) não contratada ou utilizada;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Cobrança;Cobrança de serviço, produto ou plano não contratado;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Instalação ou Ativação ou Habilitação;Instalação ou habilitação não realizada;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Banda Larga Fixa;Ressarcimento;Não devolução de valores devidos por interrupção do serviço;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Atendimento;Fornecimento de informações divergentes, incompletas ou omissas;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Bloqueio ou Suspensão e Desbloqueio;Bloqueio ou suspensão parcial indevido;ND;9
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento efetuado fora do prazo;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento indevido ou não solicitado;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;ND;3
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cancelamento;Não consegue registrar pedido de cancelamento por meio do atendente;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança após cancelamento;ND;10
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de ligações com valor incorreto;ND;4
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviço, produto ou plano contratado e não disponibilizado;ND;3
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança de serviços adicionais não contratados;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança durante a suspensão ou bloqueio do serviço;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Cobrança em desacordo com o contratado;ND;7
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Consumidor não consegue contestar a cobrança;ND;3
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Dificuldade em cancelar;Não consegue cancelar o serviço por meio do atendente;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação indevida ou não solicitada;ND;3
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Instalação ou Ativação ou Habilitação;Instalação ou habilitação recusada por questões técnicas;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Instalação ou Ativação ou Habilitação;Não fornecimento de serviço adicional;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Longa Distância/Interurbano;Cobrança indevida;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Mensagens Publicitárias;Recebimento de mensagens publicitárias não autorizadas;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Mudança de Plano;Não consegue alterar o plano de serviço;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta;Oferta com informações divergentes, incompletas ou omissas;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Oferta com informações divergentes, incompletas ou omissas;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Produto ou serviço fornecido diferente do que foi ofertado pela prestadora;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Linha muda ou sem sinal;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Qualidade, Funcionamento e Reparo;Sem Conexão de dados;ND;6
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Ressarcimento;Ressarcimento de valores não efetuado;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Consumidor não obtém resposta da contestação;ND;3
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Cobrança;Inclusão indevida no Serviço de Proteção ao Crédito;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Não consegue alterar o plano de serviço;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Oferta, Bônus, Promoções, Mensagens Publicitárias e Mudança de Plano;Plano de serviço alterado indevidamente pela prestadora;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Portabilidade;Portabilidade não realizada;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Portabilidade;Portabilidade recusada pela prestadora;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pós-Pago;Serviços de Proteção ao Crédito;Inclusão indevida ou não exclusão no Serviço de Proteção ao Crédito;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não consegue registrar reclamação na prestadora;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pré-Pago;Atendimento;Consumidor não recebe protocolo no contato com atendimento;ND;1
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pré-Pago;Cancelamento;Cancelamento solicitado por meio de atendente não efetuado;ND;2
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de Internet (dados) com valor incorreto;ND;3
2017-01-08;2016;1;Fale Conosco        ;Nova;CLARO;Reclamação;Celular Pré-Pago;Crédito Pré-pago;Cobrança de serviços adicionais não contratados;ND;1
